track_id,mood_label,lang_bucket,year_bucket,status,has_preview,preview_url,deezer_id
3FL463L5mRc1aAQHbWYETI,calm,likely_vn,2020_plus,matched_fuzzy,True,"https://cdnt-preview.dzcdn.net/api/1/1/6/8/9/0/689a000717704d43e63ac15882b9e388.mp3?hdnea=exp=1781592489~acl=/api/1/1/6/8/9/0/689a000717704d43e63ac15882b9e388.mp3*~data=user_id=0,application_id=42~hmac=aac804e0d52cb6f26625a6575a1ed48f26196232d219e4292410c6a50053a871",3105882491.0
0RrevZ4nkQAP3krXXjq9Cf,energetic,likely_western_other,2010_2019,matched,True,"https://cdnt-preview.dzcdn.net/api/1/1/3/6/f/0/36fc73bd37cbda754ddf2e0ece7cd359.mp3?hdnea=exp=1781592496~acl=/api/1/1/3/6/f/0/36fc73bd37cbda754ddf2e0ece7cd359.mp3*~data=user_id=0,application_id=42~hmac=1e3e5315669f133332fbc384b9d4aa423a83be7122d8889523a3271e19c08b27",717420502.0
6OVlpeBwOHkoouoCoATKcZ,sad,likely_vn,2020_plus,error:ConnectionError,False,,
1cOwuAdy6uO1QLsRnYx8XX,romantic,likely_western_other,2020_plus,matched,True,"https://cdnt-preview.dzcdn.net/api/1/1/9/8/2/0/982310231f8eb1d547be03ae5770be90.mp3?hdnea=exp=1781592511~acl=/api/1/1/9/8/2/0/982310231f8eb1d547be03ae5770be90.mp3*~data=user_id=0,application_id=42~hmac=d94a5a94dc349db0e2786ab17adfad457df70a73c01a7fd07b938373135790ac",3350390051.0
6qkg1OGL8xlsTHGO61MrUP,stressed,likely_western_other,2020_plus,error:ConnectionError,False,,
3Ysx35TLlJwN843qQZ6chH,happy,likely_western_other,2020_plus,error:ConnectionError,False,,
5MqO1G0WEI64JzEHoNxyYQ,stressed,likely_western_other,2020_plus,error:ConnectionError,False,,
7sSIaTlgjkTmgm5i4r2k2s,happy,likely_western_other,2020_plus,error:ConnectionError,False,,
1LVCKe13213oxFmuCQCdm1,stressed,likely_western_other,2020_plus,error:ConnectionError,False,,
7BTyDHt1ftZkRvSxZMVUCu,stressed,likely_vn,2020_plus,error:ConnectionError,False,,
